Time,Acceleration,Velocity,Altitude,Ap_pred,A
32.7405,0.0000,-32.1401,136.5814,0.0000,0.6600
32.7505,0.0000,-32.1401,136.2600,0.0000,0.6600
32.7605,0.0000,-32.1401,135.9386,0.0000,0.6600
32.7705,0.0000,-32.1401,135.6172,0.0000,0.6600
32.7805,0.0000,-32.1401,135.2958,0.0000,0.6600
32.7905,0.0000,-32.1401,134.9744,0.0000,0.6600
32.8005,0.0000,-32.1401,134.6530,0.0000,0.6600
32.8105,0.0000,-32.1401,134.3316,0.0000,0.6600
32.8205,0.0000,-32.1401,134.0103,0.0000,0.6600
32.8305,0.0000,-32.1401,133.6889,0.0000,0.6600
32.8405,0.0000,-32.1401,133.3675,0.0000,0.6600
32.8505,0.0000,-32.1401,133.0461,0.0000,0.6600
32.8605,0.0000,-32.1401,132.7247,0.0000,0.6600
32.8705,0.0000,-32.1401,132.4033,0.0000,0.6600
32.8805,0.0000,-32.1401,132.0819,0.0000,0.6600
32.8905,0.0000,-32.1401,131.7605,0.0000,0.6600
32.9005,0.0000,-32.1401,131.4391,0.0000,0.6600
32.9105,0.0000,-32.1401,131.1177,0.0000,0.6600
32.9205,0.0000,-32.1401,130.7963,0.0000,0.6600
32.9305,0.0000,-32.1401,130.4749,0.0000,0.6600
32.9405,0.0000,-32.1401,130.1535,0.0000,0.6600
32.9505,0.0000,-32.1401,129.8321,0.0000,0.6600
32.9605,0.0000,-32.1401,129.5107,0.0000,0.6600
32.9705,0.0000,-32.1401,129.1893,0.0000,0.6600
32.9805,0.0000,-32.1401,128.8679,0.0000,0.6600
32.9905,0.0000,-32.1401,128.5465,0.0000,0.6600
33.0005,0.0000,-32.1401,128.2251,0.0000,0.6600
33.0105,0.0000,-32.1401,127.9037,0.0000,0.6600
33.0205,0.0000,-32.1401,127.5823,0.0000,0.6600
33.0305,0.0000,-32.1401,127.2609,0.0000,0.6600
33.0405,0.0000,-32.1401,126.9395,0.0000,0.6600
33.0505,0.0000,-32.1401,126.6181,0.0000,0.6600
33.0605,0.0000,-32.1401,126.2967,0.0000,0.6600
33.0705,0.0000,-32.1401,125.9753,0.0000,0.6600
33.0805,0.0000,-32.1401,125.6539,0.0000,0.6600
33.0905,0.0000,-32.1401,125.3325,0.0000,0.6600
33.1005,0.0000,-32.1401,125.0111,0.0000,0.6600
33.1105,0.0000,-32.1401,124.6897,0.0000,0.6600
33.1204,0.0000,-32.1401,124.3683,0.0000,0.6600
33.1304,0.0000,-32.1401,124.0469,0.0000,0.6600
33.1404,0.0000,-32.1401,123.7255,0.0000,0.6600
33.1504,0.0000,-32.1401,123.4041,0.0000,0.6600
33.1604,0.0000,-32.1401,123.0827,0.0000,0.6600
33.1704,0.0000,-32.1401,122.7613,0.0000,0.6600
33.1804,0.0000,-32.1401,122.4399,0.0000,0.6600
33.1904,0.0000,-32.1401,122.1185,0.0000,0.6600
33.2004,0.0000,-32.1401,121.7971,0.0000,0.6600
33.2104,0.0000,-32.1401,121.4757,0.0000,0.6600
33.2204,0.0000,-32.1401,121.1543,0.0000,0.6600
33.2304,0.0000,-32.1401,120.8328,0.0000,0.6600
33.2404,0.0000,-32.1401,120.5114,0.0000,0.6600
33.2504,0.0000,-32.1401,120.1900,0.0000,0.6600
33.2604,0.0000,-32.1401,119.8686,0.0000,0.6600
33.2704,0.0000,-32.1401,119.5472,0.0000,0.6600
33.2804,0.0000,-32.1401,119.2258,0.0000,0.6600
33.2904,0.0000,-32.1401,118.9044,0.0000,0.6600
33.3004,0.0000,-32.1401,118.5830,0.0000,0.6600
33.3104,0.0000,-32.1401,118.2616,0.0000,0.6600
33.3204,0.0000,-32.1401,117.9402,0.0000,0.6600
33.3304,0.0000,-32.1401,117.6188,0.0000,0.6600
33.3404,0.0000,-32.1401,117.2974,0.0000,0.6600
33.3504,0.0000,-32.1401,116.9760,0.0000,0.6600
33.3604,0.0000,-32.1401,116.6546,0.0000,0.6600
33.3704,0.0000,-32.1401,116.3332,0.0000,0.6600
33.3804,0.0000,-32.1401,116.0118,0.0000,0.6600
33.3904,0.0000,-32.1401,115.6904,0.0000,0.6600
33.4004,0.0000,-32.1401,115.3690,0.0000,0.6600
33.4104,0.0000,-32.1401,115.0476,0.0000,0.6600
33.4204,0.0000,-32.1401,114.7262,0.0000,0.6600
33.4304,0.0000,-32.1401,114.4048,0.0000,0.6600
33.4404,0.0000,-32.1401,114.0834,0.0000,0.6600
33.4504,0.0000,-32.1401,113.7620,0.0000,0.6600
33.4604,0.0000,-32.1401,113.4406,0.0000,0.6600
33.4704,0.0000,-32.1401,113.1192,0.0000,0.6600
33.4804,0.0000,-32.1401,112.7978,0.0000,0.6600
33.4904,0.0000,-32.1401,112.4764,0.0000,0.6600
33.5004,0.0000,-32.1401,112.1550,0.0000,0.6600
33.5104,0.0000,-32.1401,111.8335,0.0000,0.6600
33.5204,0.0000,-32.1401,111.5121,0.0000,0.6600
33.5304,0.0000,-32.1401,111.1907,0.0000,0.6600
33.5404,0.0000,-32.1401,110.8693,0.0000,0.6600
33.5504,0.0000,-32.1401,110.5479,0.0000,0.6600
33.5604,0.0000,-32.1401,110.2265,0.0000,0.6600
33.5704,0.0000,-32.1401,109.9051,0.0000,0.6600
33.5804,0.0000,-32.1401,109.5837,0.0000,0.6600
33.5904,0.0000,-32.1401,109.2623,0.0000,0.6600
33.6004,0.0000,-32.1401,108.9409,0.0000,0.6600
33.6104,0.0000,-32.1401,108.6195,0.0000,0.6600
33.6204,0.0000,-32.1401,108.2981,0.0000,0.6600
33.6304,0.0000,-32.1401,107.9767,0.0000,0.6600
33.6404,0.0000,-32.1401,107.6553,0.0000,0.6600
33.6504,0.0000,-32.1401,107.3339,0.0000,0.6600
33.6604,0.0000,-32.1401,107.0125,0.0000,0.6600
33.6704,0.0000,-32.1401,106.6911,0.0000,0.6600
33.6804,0.0000,-32.1401,106.3697,0.0000,0.6600
33.6904,0.0000,-32.1401,106.0483,0.0000,0.6600
33.7004,0.0000,-32.1401,105.7269,0.0000,0.6600
33.7104,0.0000,-32.1401,105.4055,0.0000,0.6600
33.7203,0.0000,-32.1401,105.0841,0.0000,0.6600
33.7303,0.0000,-32.1401,104.7627,0.0000,0.6600
33.7403,0.0000,-32.1401,104.4413,0.0000,0.6600
33.7503,0.0000,-32.1401,104.1199,0.0000,0.6600
33.7603,0.0000,-32.1401,103.7985,0.0000,0.6600
33.7703,0.0000,-32.1401,103.4771,0.0000,0.6600
33.7803,0.0000,-32.1401,103.1557,0.0000,0.6600
33.7903,0.0000,-32.1401,102.8343,0.0000,0.6600
33.8003,0.0000,-32.1401,102.5128,0.0000,0.6600
33.8103,0.0000,-32.1401,102.1914,0.0000,0.6600
33.8203,0.0000,-32.1401,101.8700,0.0000,0.6600
33.8303,0.0000,-32.1401,101.5486,0.0000,0.6600
33.8403,0.0000,-32.1401,101.2272,0.0000,0.6600
33.8503,0.0000,-32.1401,100.9058,0.0000,0.6600
33.8603,0.0000,-32.1401,100.5844,0.0000,0.6600
33.8703,0.0000,-32.1401,100.2630,0.0000,0.6600
33.8803,0.0000,-32.1401,99.9416,0.0000,0.6600
33.8903,0.0000,-32.1401,99.6202,0.0000,0.6600
33.9003,0.0000,-32.1401,99.2988,0.0000,0.6600
33.9103,0.0000,-32.1401,98.9774,0.0000,0.6600
33.9203,0.0000,-32.1401,98.6560,0.0000,0.6600
33.9303,0.0000,-32.1401,98.3346,0.0000,0.6600
33.9403,0.0000,-32.1401,98.0132,0.0000,0.6600
33.9503,0.0000,-32.1401,97.6918,0.0000,0.6600
33.9603,0.0000,-32.1401,97.3704,0.0000,0.6600
33.9703,0.0000,-32.1401,97.0490,0.0000,0.6600
33.9803,0.0000,-32.1401,96.7276,0.0000,0.6600
33.9903,0.0000,-32.1401,96.4062,0.0000,0.6600
34.0003,0.0000,-32.1401,96.0848,0.0000,0.6600
34.0103,0.0000,-32.1401,95.7634,0.0000,0.6600
34.0203,0.0000,-32.1401,95.4420,0.0000,0.6600
34.0303,0.0000,-32.1401,95.1206,0.0000,0.6600
34.0403,0.0000,-32.1401,94.7992,0.0000,0.6600
34.0503,0.0000,-32.1401,94.4778,0.0000,0.6600
34.0603,0.0000,-32.1401,94.1564,0.0000,0.6600
34.0703,0.0000,-32.1401,93.8350,0.0000,0.6600
34.0803,0.0000,-32.1401,93.5135,0.0000,0.6600
34.0903,0.0000,-32.1401,93.1921,0.0000,0.6600
34.1003,0.0000,-32.1401,92.8707,0.0000,0.6600
34.1103,0.0000,-32.1401,92.5493,0.0000,0.6600
34.1203,0.0000,-32.1401,92.2279,0.0000,0.6600
34.1303,0.0000,-32.1401,91.9065,0.0000,0.6600
34.1403,0.0000,-32.1401,91.5851,0.0000,0.6600
34.1503,0.0000,-32.1401,91.2637,0.0000,0.6600
34.1603,0.0000,-32.1401,90.9423,0.0000,0.6600
34.1703,0.0000,-32.1401,90.6209,0.0000,0.6600
34.1803,0.0000,-32.1401,90.2995,0.0000,0.6600
34.1903,0.0000,-32.1401,89.9781,0.0000,0.6600
34.2003,0.0000,-32.1401,89.6567,0.0000,0.6600
34.2103,0.0000,-32.1401,89.3353,0.0000,0.6600
34.2203,0.0000,-32.1401,89.0139,0.0000,0.6600
34.2303,0.0000,-32.1401,88.6925,0.0000,0.6600
34.2403,0.0000,-32.1401,88.3711,0.0000,0.6600
34.2503,0.0000,-32.1401,88.0497,0.0000,0.6600
34.2603,0.0000,-32.1401,87.7283,0.0000,0.6600
34.2703,0.0000,-32.1401,87.4069,0.0000,0.6600
34.2803,0.0000,-32.1401,87.0855,0.0000,0.6600
34.2903,0.0000,-32.1401,86.7641,0.0000,0.6600
34.3003,0.0000,-32.1401,86.4427,0.0000,0.6600
34.3102,0.0000,-32.1401,86.1213,0.0000,0.6600
34.3202,0.0000,-32.1401,85.7999,0.0000,0.6600
34.3302,0.0000,-32.1401,85.4785,0.0000,0.6600
34.3402,0.0000,-32.1401,85.1571,0.0000,0.6600
34.3502,0.0000,-32.1401,84.8357,0.0000,0.6600
34.3602,0.0000,-32.1401,84.5143,0.0000,0.6600
34.3702,0.0000,-32.1401,84.1928,0.0000,0.6600
34.3802,0.0000,-32.1401,83.8714,0.0000,0.6600
34.3902,0.0000,-32.1401,83.5500,0.0000,0.6600
34.4002,0.0000,-32.1401,83.2286,0.0000,0.6600
34.4102,0.0000,-32.1401,82.9072,0.0000,0.6600
34.4202,0.0000,-32.1401,82.5858,0.0000,0.6600
34.4302,0.0000,-32.1401,82.2644,0.0000,0.6600
34.4402,0.0000,-32.1401,81.9430,0.0000,0.6600
34.4502,0.0000,-32.1401,81.6216,0.0000,0.6600
34.4602,0.0000,-32.1401,81.3002,0.0000,0.6600
34.4702,0.0000,-32.1401,80.9788,0.0000,0.6600
34.4802,0.0000,-32.1401,80.6574,0.0000,0.6600
34.4902,0.0000,-32.1401,80.3360,0.0000,0.6600
34.5002,0.0000,-32.1401,80.0146,0.0000,0.6600
34.5102,0.0000,-32.1401,79.6932,0.0000,0.6600
34.5202,0.0000,-32.1401,79.3718,0.0000,0.6600
34.5302,0.0000,-32.1401,79.0504,0.0000,0.6600
34.5402,0.0000,-32.1401,78.7290,0.0000,0.6600
34.5502,0.0000,-32.1401,78.4076,0.0000,0.6600
34.5602,0.0000,-32.1401,78.0862,0.0000,0.6600
34.5702,0.0000,-32.1401,77.7648,0.0000,0.6600
34.5802,0.0000,-32.1401,77.4434,0.0000,0.6600
34.5902,0.0000,-32.1401,77.1220,0.0000,0.6600
34.6002,0.0000,-32.1401,76.8006,0.0000,0.6600
34.6102,0.0000,-32.1401,76.4792,0.0000,0.6600
34.6202,0.0000,-32.1401,76.1578,0.0000,0.6600
34.6302,0.0000,-32.1401,75.8364,0.0000,0.6600
34.6402,0.0000,-32.1401,75.5150,0.0000,0.6600
34.6502,0.0000,-32.1401,75.1936,0.0000,0.6600
34.6602,0.0000,-32.1401,74.8721,0.0000,0.6600
34.6702,0.0000,-32.1401,74.5507,0.0000,0.6600
34.6802,0.0000,-32.1401,74.2293,0.0000,0.6600
34.6902,0.0000,-32.1401,73.9079,0.0000,0.6600
34.7002,0.0000,-32.1401,73.5865,0.0000,0.6600
34.7102,0.0000,-32.1401,73.2651,0.0000,0.6600
34.7202,0.0000,-32.1401,72.9437,0.0000,0.6600
34.7302,0.0000,-32.1401,72.6223,0.0000,0.6600
34.7402,0.0000,-32.1401,72.3009,0.0000,0.6600
34.7502,0.0000,-32.1401,71.9795,0.0000,0.6600
34.7602,0.0000,-32.1401,71.6581,0.0000,0.6600
34.7702,0.0000,-32.1401,71.3367,0.0000,0.6600
34.7802,0.0000,-32.1401,71.0153,0.0000,0.6600
34.7902,0.0000,-32.1401,70.6939,0.0000,0.6600
34.8002,0.0000,-32.1401,70.3725,0.0000,0.6600
34.8102,0.0000,-32.1401,70.0511,0.0000,0.6600
34.8202,0.0000,-32.1401,69.7297,0.0000,0.6600
34.8302,0.0000,-32.1401,69.4083,0.0000,0.6600
34.8402,0.0000,-32.1401,69.0869,0.0000,0.6600
34.8502,0.0000,-32.1401,68.7655,0.0000,0.6600
34.8602,0.0000,-32.1401,68.4441,0.0000,0.6600
34.8702,0.0000,-32.1401,68.1227,0.0000,0.6600
34.8802,0.0000,-32.1401,67.8013,0.0000,0.6600
34.8902,0.0000,-32.1401,67.4799,0.0000,0.6600
34.9002,0.0000,-32.1401,67.1585,0.0000,0.6600
34.9101,0.0000,-32.1401,66.8371,0.0000,0.6600
34.9201,0.0000,-32.1401,66.5157,0.0000,0.6600
34.9301,0.0000,-32.1401,66.1943,0.0000,0.6600
34.9401,0.0000,-32.1401,65.8728,0.0000,0.6600
34.9501,0.0000,-32.1401,65.5514,0.0000,0.6600
34.9601,0.0000,-32.1401,65.2300,0.0000,0.6600
34.9701,0.0000,-32.1401,64.9086,0.0000,0.6600
34.9801,0.0000,-32.1401,64.5872,0.0000,0.6600
34.9901,0.0000,-32.1401,64.2658,0.0000,0.6600
35.0001,0.0000,-32.1401,63.9444,0.0000,0.6600
35.0101,0.0000,-32.1401,63.6230,0.0000,0.6600
35.0201,0.0000,-32.1401,63.3016,0.0000,0.6600
35.0301,0.0000,-32.1401,62.9802,0.0000,0.6600
35.0401,0.0000,-32.1401,62.6588,0.0000,0.6600
35.0501,0.0000,-32.1401,62.3374,0.0000,0.6600
35.0601,0.0000,-32.1401,62.0160,0.0000,0.6600
35.0701,0.0000,-32.1401,61.6946,0.0000,0.6600
35.0801,0.0000,-32.1401,61.3732,0.0000,0.6600
35.0901,0.0000,-32.1401,61.0518,0.0000,0.6600
35.1001,0.0000,-32.1401,60.7304,0.0000,0.6600
35.1101,0.0000,-32.1401,60.4090,0.0000,0.6600
35.1201,0.0000,-32.1401,60.0876,0.0000,0.6600
35.1301,0.0000,-32.1401,59.7662,0.0000,0.6600
35.1401,0.0000,-32.1401,59.4448,0.0000,0.6600
35.1501,0.0000,-32.1401,59.1234,0.0000,0.6600
35.1601,0.0000,-32.1401,58.8020,0.0000,0.6600
35.1701,0.0000,-32.1401,58.4806,0.0000,0.6600
35.1801,0.0000,-32.1401,58.1592,0.0000,0.6600
35.1901,0.0000,-32.1401,57.8378,0.0000,0.6600
35.2001,0.0000,-32.1401,57.5164,0.0000,0.6600
35.2101,0.0000,-32.1401,57.1950,0.0000,0.6600
35.2201,0.0000,-32.1401,56.8736,0.0000,0.6600
35.2301,0.0000,-32.1401,56.5522,0.0000,0.6600
35.2401,0.0000,-32.1401,56.2308,0.0000,0.6600
35.2501,0.0000,-32.1401,55.9094,0.0000,0.6600
35.2601,0.0000,-32.1401,55.5880,0.0000,0.6600
35.2701,0.0000,-32.1401,55.2666,0.0000,0.6600
35.2801,0.0000,-32.1401,54.9452,0.0000,0.6600
35.2901,0.0000,-32.1401,54.6238,0.0000,0.6600
35.3001,0.0000,-32.1401,54.3024,0.0000,0.6600
35.3101,0.0000,-32.1401,53.9810,0.0000,0.6600
35.3201,0.0000,-32.1401,53.6596,0.0000,0.6600
35.3301,0.0000,-32.1401,53.3382,0.0000,0.6600
35.3401,0.0000,-32.1401,53.0168,0.0000,0.6600
35.3501,0.0000,-32.1401,52.6954,0.0000,0.6600
35.3601,0.0000,-32.1401,52.3740,0.0000,0.6600
35.3701,0.0000,-32.1401,52.0526,0.0000,0.6600
35.3801,0.0000,-32.1401,51.7312,0.0000,0.6600
35.3901,0.0000,-32.1401,51.4098,0.0000,0.6600
35.4001,0.0000,-32.1401,51.0884,0.0000,0.6600
35.4101,0.0000,-32.1401,50.7670,0.0000,0.6600
35.4201,0.0000,-32.1401,50.4456,0.0000,0.6600
35.4301,0.0000,-32.1401,50.1242,0.0000,0.6600
35.4401,0.0000,-32.1401,49.8028,0.0000,0.6600
35.4501,0.0000,-32.1401,49.4814,0.0000,0.6600
35.4601,0.0000,-32.1401,49.1600,0.0000,0.6600
35.4701,0.0000,-32.1401,48.8386,0.0000,0.6600
35.4801,0.0000,-32.1401,48.5172,0.0000,0.6600
35.4901,0.0000,-32.1401,48.1958,0.0000,0.6600
35.5000,0.0000,-32.1401,47.8744,0.0000,0.6600
35.5100,0.0000,-32.1401,47.5530,0.0000,0.6600
35.5200,0.0000,-32.1401,47.2316,0.0000,0.6600
35.5300,0.0000,-32.1401,46.9102,0.0000,0.6600
35.5400,0.0000,-32.1401,46.5888,0.0000,0.6600
35.5500,0.0000,-32.1401,46.2674,0.0000,0.6600
35.5600,0.0000,-32.1401,45.9460,0.0000,0.6600
35.5700,0.0000,-32.1401,45.6246,0.0000,0.6600
35.5800,0.0000,-32.1401,45.3032,0.0000,0.6600
35.5900,0.0000,-32.1401,44.9818,0.0000,0.6600
35.6000,0.0000,-32.1401,44.6604,0.0000,0.6600
35.6100,0.0000,-32.1401,44.3391,0.0000,0.6600
35.6200,0.0000,-32.1401,44.0177,0.0000,0.6600
35.6300,0.0000,-32.1401,43.6963,0.0000,0.6600
35.6400,0.0000,-32.1401,43.3749,0.0000,0.6600
35.6500,0.0000,-32.1401,43.0535,0.0000,0.6600
35.6600,0.0000,-32.1401,42.7321,0.0000,0.6600
35.6700,0.0000,-32.1401,42.4107,0.0000,0.6600
35.6800,0.0000,-32.1401,42.0893,0.0000,0.6600
35.6900,0.0000,-32.1401,41.7679,0.0000,0.6600
35.7000,0.0000,-32.1401,41.4465,0.0000,0.6600
35.7100,0.0000,-32.1401,41.1251,0.0000,0.6600
35.7200,0.0000,-32.1401,40.8037,0.0000,0.6600
35.7300,0.0000,-32.1401,40.4823,0.0000,0.6600
35.7400,0.0000,-32.1401,40.1609,0.0000,0.6600
35.7500,0.0000,-32.1401,39.8395,0.0000,0.6600
35.7600,0.0000,-32.1401,39.5181,0.0000,0.6600
35.7700,0.0000,-32.1401,39.1967,0.0000,0.6600
35.7800,0.0000,-32.1401,38.8753,0.0000,0.6600
35.7900,0.0000,-32.1401,38.5539,0.0000,0.6600
35.8000,0.0000,-32.1401,38.2325,0.0000,0.6600
35.8100,0.0000,-32.1401,37.9111,0.0000,0.6600
35.8200,0.0000,-32.1401,37.5897,0.0000,0.6600
35.8300,0.0000,-32.1401,37.2683,0.0000,0.6600
35.8400,0.0000,-32.1401,36.9469,0.0000,0.6600
35.8500,0.0000,-32.1401,36.6255,0.0000,0.6600
35.8600,0.0000,-32.1401,36.3041,0.0000,0.6600
35.8700,0.0000,-32.1401,35.9827,0.0000,0.6600
35.8800,0.0000,-32.1401,35.6613,0.0000,0.6600
35.8900,0.0000,-32.1401,35.3399,0.0000,0.6600
35.9000,0.0000,-32.1401,35.0185,0.0000,0.6600
35.9100,0.0000,-32.1401,34.6971,0.0000,0.6600
35.9200,0.0000,-32.1401,34.3757,0.0000,0.6600
35.9300,0.0000,-32.1401,34.0543,0.0000,0.6600
35.9400,0.0000,-32.1401,33.7329,0.0000,0.6600
35.9500,0.0000,-32.1401,33.4115,0.0000,0.6600
35.9600,0.0000,-32.1401,33.0901,0.0000,0.6600
35.9700,0.0000,-32.1401,32.7687,0.0000,0.6600
35.9800,0.0000,-32.1401,32.4473,0.0000,0.6600
35.9900,0.0000,-32.1401,32.1259,0.0000,0.6600
36.0000,0.0000,-32.1401,31.8045,0.0000,0.6600
36.0100,0.0000,-32.1401,31.4831,0.0000,0.6600
36.0200,0.0000,-32.1401,31.1617,0.0000,0.6600
36.0300,0.0000,-32.1401,30.8403,0.0000,0.6600
36.0400,0.0000,-32.1401,30.5189,0.0000,0.6600
36.0500,0.0000,-32.1401,30.1975,0.0000,0.6600
36.0600,0.0000,-32.1401,29.8761,0.0000,0.6600
36.0700,0.0000,-32.1401,29.5546,0.0000,0.6600
36.0800,0.0000,-32.1401,29.2332,0.0000,0.6600
36.0900,0.0000,-32.1401,28.9118,0.0000,0.6600
36.0999,0.0000,-32.1401,28.5904,0.0000,0.6600
36.1099,0.0000,-32.1401,28.2690,0.0000,0.6600
36.1199,0.0000,-32.1401,27.9476,0.0000,0.6600
36.1299,0.0000,-32.1401,27.6262,0.0000,0.6600
36.1399,0.0000,-32.1401,27.3048,0.0000,0.6600
36.1499,0.0000,-32.1401,26.9834,0.0000,0.6600
36.1599,0.0000,-32.1401,26.6620,0.0000,0.6600
36.1699,0.0000,-32.1401,26.3406,0.0000,0.6600
36.1799,0.0000,-32.1401,26.0192,0.0000,0.6600
36.1899,0.0000,-32.1401,25.6978,0.0000,0.6600
36.1999,0.0000,-32.1401,25.3764,0.0000,0.6600
36.2099,0.0000,-32.1401,25.0550,0.0000,0.6600
36.2199,0.0000,-32.1401,24.7336,0.0000,0.6600
36.2299,0.0000,-32.1401,24.4122,0.0000,0.6600
36.2399,0.0000,-32.1401,24.0908,0.0000,0.6600
36.2499,0.0000,-32.1401,23.7694,0.0000,0.6600
36.2599,0.0000,-32.1401,23.4480,0.0000,0.6600
36.2699,0.0000,-32.1401,23.1266,0.0000,0.6600
36.2799,0.0000,-32.1401,22.8052,0.0000,0.6600
36.2899,0.0000,-32.1401,22.4838,0.0000,0.6600
36.2999,0.0000,-32.1401,22.1624,0.0000,0.6600
36.3099,0.0000,-32.1401,21.8410,0.0000,0.6600
36.3199,0.0000,-32.1401,21.5196,0.0000,0.6600
36.3299,0.0000,-32.1401,21.1982,0.0000,0.6600
36.3399,0.0000,-32.1401,20.8768,0.0000,0.6600
36.3499,0.0000,-32.1401,20.5554,0.0000,0.6600
36.3599,0.0000,-32.1401,20.2340,0.0000,0.6600
36.3699,0.0000,-32.1401,19.9126,0.0000,0.6600
36.3799,0.0000,-32.1401,19.5912,0.0000,0.6600
36.3899,0.0000,-32.1401,19.2698,0.0000,0.6600
36.3999,0.0000,-32.1401,18.9484,0.0000,0.6600
36.4099,0.0000,-32.1401,18.6270,0.0000,0.6600
36.4199,0.0000,-32.1401,18.3056,0.0000,0.6600
36.4299,0.0000,-32.1401,17.9842,0.0000,0.6600
36.4399,0.0000,-32.1401,17.6628,0.0000,0.6600
36.4499,0.0000,-32.1401,17.3414,0.0000,0.6600
36.4599,0.0000,-32.1401,17.0200,0.0000,0.6600
36.4699,0.0000,-32.1401,16.6986,0.0000,0.6600
36.4799,0.0000,-32.1401,16.3772,0.0000,0.6600
36.4899,0.0000,-32.1401,16.0558,0.0000,0.6600
36.4999,0.0000,-32.1401,15.7344,0.0000,0.6600
36.5099,0.0000,-32.1401,15.4130,0.0000,0.6600
36.5199,0.0000,-32.1401,15.0916,0.0000,0.6600
36.5299,0.0000,-32.1401,14.7702,0.0000,0.6600
36.5399,0.0000,-32.1401,14.4488,0.0000,0.6600
36.5499,0.0000,-32.1401,14.1274,0.0000,0.6600
36.5599,0.0000,-32.1401,13.8060,0.0000,0.6600
36.5699,0.0000,-32.1401,13.4846,0.0000,0.6600
36.5799,0.0000,-32.1401,13.1632,0.0000,0.6600
36.5899,0.0000,-32.1401,12.8418,0.0000,0.6600
36.5999,0.0000,-32.1401,12.5204,0.0000,0.6600
36.6099,0.0000,-32.1401,12.1990,0.0000,0.6600
36.6199,0.0000,-32.1401,11.8776,0.0000,0.6600
36.6299,0.0000,-32.1401,11.5562,0.0000,0.6600
36.6399,0.0000,-32.1401,11.2348,0.0000,0.6600
36.6499,0.0000,-32.1401,10.9134,0.0000,0.6600
36.6599,0.0000,-32.1401,10.5920,0.0000,0.6600
36.6699,0.0000,-32.1401,10.2706,0.0000,0.6600
36.6799,0.0000,-32.1401,9.9492,0.0000,0.6600
36.6898,0.0000,-32.1401,9.6278,0.0000,0.6600
36.6998,0.0000,-32.1401,9.3064,0.0000,0.6600
36.7098,0.0000,-32.1401,8.9850,0.0000,0.6600
36.7198,0.0000,-32.1401,8.6636,0.0000,0.6600
36.7298,0.0000,-32.1401,8.3422,0.0000,0.6600
36.7398,0.0000,-32.1401,8.0208,0.0000,0.6600
36.7498,0.0000,-32.1401,7.6994,0.0000,0.6600
36.7598,0.0000,-32.1401,7.3780,0.0000,0.6600
36.7698,0.0000,-32.1401,7.0566,0.0000,0.6600
36.7798,0.0000,-32.1401,6.7352,0.0000,0.6600
36.7898,0.0000,-32.1401,6.4138,0.0000,0.6600
36.7998,0.0000,-32.1401,6.0924,0.0000,0.6600
36.8098,0.0000,-32.1401,5.7710,0.0000,0.6600
36.8198,0.0000,-32.1401,5.4496,0.0000,0.6600
36.8298,0.0000,-32.1401,5.1282,0.0000,0.6600
36.8398,0.0000,-32.1401,4.8068,0.0000,0.6600
36.8498,0.0000,-32.1401,4.4854,0.0000,0.6600
36.8598,0.0000,-32.1401,4.1640,0.0000,0.6600
36.8698,0.0000,-32.1401,3.8426,0.0000,0.6600
36.8798,0.0000,-32.1401,3.5212,0.0000,0.6600
36.8898,0.0000,-32.1401,3.1998,0.0000,0.6600
36.8998,0.0000,-32.1401,2.8784,0.0000,0.6600
36.9098,0.0000,-32.1401,2.5570,0.0000,0.6600
36.9198,0.0000,-32.1401,2.2356,0.0000,0.6600
36.9298,0.0000,-32.1401,1.9142,0.0000,0.6600
36.9398,0.0000,-32.1401,1.5928,0.0000,0.6600
36.9498,0.0000,-32.1401,1.2714,0.0000,0.6600
36.9598,0.0000,-32.1401,0.9499,0.0000,0.6600
36.9698,0.0000,-32.1401,0.6285,0.0000,0.6600
36.9798,0.0000,-32.1401,0.3071,0.0000,0.6600
36.9898,0.0000,-32.1401,-0.0143,0.0000,0.6600
